Timestamp,T,RH,AH,CO(GT),NO2(GT),Temperature_Anomaly,ML_Anomaly
2004-09-23 13:00:00,29.0,39.6,1.5581,2.9,130.0,False,False
2004-09-23 14:00:00,29.8,38.0,1.5642,2.6,130.0,False,False
2004-09-23 15:00:00,30.4,37.2,1.588,2.6,118.0,False,False
2004-09-23 16:00:00,31.5,34.9,1.5903,3.2,146.0,False,False
2004-09-23 17:00:00,31.6,34.8,1.5925,4.6,190.0,False,False
2004-09-23 18:00:00,29.0,40.5,1.5949,4.9,189.0,False,False
2004-09-23 19:00:00,27.2,45.9,1.6302,4.7,173.0,False,False
2004-09-23 20:00:00,26.2,48.7,1.6256,3.3,148.0,False,False
2004-09-23 21:00:00,25.1,50.5,1.584,2.3,116.0,False,False
2004-09-23 22:00:00,24.1,50.7,1.4959,2.1,109.0,False,False
2004-09-23 23:00:00,22.5,53.7,1.4486,1.7,94.0,False,False
2004-09-24 00:00:00,22.7,53.7,1.458,1.0,64.0,False,False
2004-09-24 01:00:00,21.5,57.9,1.4658,0.9,59.0,False,False
2004-09-24 02:00:00,22.3,55.8,1.4828,0.7,64.0,False,False
2004-09-24 03:00:00,22.7,53.8,1.4673,0.4,,False,False
2004-09-24 04:00:00,21.1,59.9,1.4789,0.4,52.0,False,False
2004-09-24 05:00:00,20.4,63.0,1.4946,0.5,55.0,False,False
2004-09-24 06:00:00,20.8,62.2,1.5119,1.3,83.0,False,False
2004-09-24 07:00:00,21.3,61.6,1.5452,3.5,114.0,False,False
2004-09-24 08:00:00,21.9,60.2,1.56,5.5,137.0,False,False
2004-09-24 09:00:00,23.0,56.4,1.5614,5.6,160.0,False,False
2004-09-24 10:00:00,25.1,49.5,1.5572,3.4,138.0,False,False
2004-09-24 11:00:00,26.6,44.3,1.5229,3.2,134.0,False,False
2004-09-24 12:00:00,26.2,46.0,1.5422,3.7,143.0,False,False
2004-09-24 13:00:00,25.4,48.7,1.5594,4.6,153.0,False,False
2004-09-24 14:00:00,25.6,48.3,1.558,4.2,145.0,False,False
2004-09-24 15:00:00,25.7,47.8,1.5548,3.3,123.0,False,False
2004-09-24 16:00:00,24.9,49.2,1.5251,2.7,96.0,False,False
2004-09-24 17:00:00,18.3,75.4,1.5682,2.2,107.0,False,False
2004-09-24 18:00:00,16.3,73.9,1.3601,2.8,119.0,False,False
2004-09-24 19:00:00,15.6,75.7,1.3345,2.9,109.0,False,False
2004-09-24 20:00:00,15.4,76.6,1.3334,2.0,107.0,False,False
2004-09-24 21:00:00,14.0,75.4,1.1988,0.7,57.0,False,False
2004-09-24 22:00:00,14.9,60.5,1.0213,0.6,60.0,False,False
2004-09-24 23:00:00,15.5,50.9,0.888,1.2,22.0,False,False
2004-09-25 00:00:00,15.6,50.0,0.8773,1.2,2.0,False,False
2004-09-25 01:00:00,15.4,53.6,0.9326,1.1,7.0,False,False
2004-09-25 02:00:00,15.4,53.9,0.9334,0.6,8.0,False,False
2004-09-25 03:00:00,15.3,52.4,0.9017,0.3,,False,False
2004-09-25 04:00:00,15.3,53.1,0.9181,0.3,27.0,False,False
2004-09-25 05:00:00,15.4,53.7,0.9295,0.3,14.0,False,False
2004-09-25 06:00:00,15.5,53.3,0.9308,0.4,3.0,False,False
2004-09-25 07:00:00,15.4,52.7,0.9178,0.6,9.0,False,False
2004-09-25 08:00:00,15.7,51.1,0.9056,0.7,14.0,False,False
2004-09-25 09:00:00,16.9,47.7,0.9142,1.0,52.0,False,False
2004-09-25 10:00:00,18.2,41.9,0.8674,1.1,64.0,False,False
2004-09-25 11:00:00,19.1,37.0,0.8104,1.5,66.0,False,False
2004-09-25 12:00:00,19.3,34.8,0.771,1.4,14.0,False,False
2004-09-25 13:00:00,19.8,31.2,0.7127,1.4,9.0,False,False
2004-09-25 14:00:00,19.8,31.1,0.7104,1.0,12.0,False,False
2004-09-25 15:00:00,20.2,28.6,0.6717,0.9,14.0,False,False
2004-09-25 16:00:00,22.1,24.8,0.6514,1.1,21.0,False,False
2004-09-25 17:00:00,21.1,27.7,0.6853,1.3,43.0,False,False
2004-09-25 18:00:00,20.1,30.3,0.7045,1.8,62.0,False,False
2004-09-25 19:00:00,19.5,33.0,0.7384,2.4,68.0,False,False
2004-09-25 20:00:00,19.3,32.3,0.7163,2.7,81.0,False,False
2004-09-25 21:00:00,18.4,33.2,0.6975,1.7,88.0,False,False
2004-09-25 22:00:00,17.8,36.5,0.7366,2.2,99.0,False,False
2004-09-25 23:00:00,17.8,39.9,0.8035,2.8,98.0,False,False
2004-09-26 00:00:00,17.0,43.0,0.8242,2.4,97.0,False,False
2004-09-26 01:00:00,15.5,52.2,0.9136,2.5,101.0,False,False
2004-09-26 02:00:00,15.6,51.9,0.9135,1.4,90.0,False,False
2004-09-26 03:00:00,13.5,59.4,0.9176,1.4,,False,False
2004-09-26 04:00:00,13.4,59.9,0.9173,,61.0,False,False
2004-09-26 05:00:00,12.5,63.2,0.9146,0.9,55.0,False,False
2004-09-26 06:00:00,13.6,57.6,0.8941,0.6,46.0,False,False
2004-09-26 07:00:00,12.2,63.2,0.8964,1.0,56.0,False,False
2004-09-26 08:00:00,14.6,56.4,0.9319,1.6,83.0,False,False
2004-09-26 09:00:00,19.8,38.6,0.8831,0.9,55.0,False,False
2004-09-26 10:00:00,21.6,33.4,0.8519,0.9,47.0,False,False
2004-09-26 11:00:00,22.0,32.2,0.8407,1.0,61.0,False,False
2004-09-26 12:00:00,22.7,30.2,0.8217,1.0,58.0,False,False
2004-09-26 13:00:00,22.3,30.4,0.8063,0.9,59.0,False,False
2004-09-26 14:00:00,22.1,30.5,0.7981,0.9,54.0,False,False
2004-09-26 15:00:00,22.1,29.5,0.7761,0.9,69.0,False,False
2004-09-26 16:00:00,23.4,27.1,0.7681,0.9,54.0,False,False
2004-09-26 17:00:00,23.1,27.0,0.7538,2.7,95.0,False,False
2004-09-26 18:00:00,21.5,31.4,0.7943,2.2,99.0,False,False
2004-09-26 19:00:00,20.3,35.5,0.833,3.3,127.0,False,False
2004-09-26 20:00:00,19.6,36.3,0.8193,2.1,98.0,False,False
2004-09-26 21:00:00,18.7,39.7,0.8482,1.8,112.0,False,False
2004-09-26 22:00:00,18.0,42.7,0.8745,1.9,115.0,False,False
2004-09-26 23:00:00,17.1,47.6,0.9208,2.3,114.0,False,False
2004-09-27 00:00:00,16.6,51.3,0.9634,1.9,103.0,False,False
2004-09-27 01:00:00,15.9,55.2,0.9881,1.3,81.0,False,False
2004-09-27 02:00:00,14.9,58.9,0.9891,1.0,75.0,False,False
2004-09-27 03:00:00,14.1,61.0,0.9799,0.6,,False,False
2004-09-27 04:00:00,14.0,62.6,0.9948,0.6,64.0,False,False
2004-09-27 05:00:00,14.1,61.7,0.9844,0.9,71.0,False,False
2004-09-27 06:00:00,14.4,60.3,0.9802,1.5,99.0,False,False
2004-09-27 07:00:00,15.0,57.7,0.9778,5.5,132.0,False,False
2004-09-27 08:00:00,16.9,50.3,0.958,4.0,135.0,False,False
2004-09-27 09:00:00,19.7,40.2,0.9108,1.8,94.0,False,False
2004-09-27 10:00:00,22.2,33.6,0.8886,1.9,103.0,False,False
2004-09-27 11:00:00,23.7,29.6,0.8537,1.7,123.0,False,False
2004-09-27 12:00:00,21.9,30.7,0.7961,1.6,95.0,False,False
2004-09-27 13:00:00,22.3,29.5,0.7838,1.9,90.0,False,False
2004-09-27 14:00:00,23.8,27.0,0.7845,1.6,99.0,False,False
2004-09-27 15:00:00,23.3,28.3,0.8012,1.8,107.0,False,False
2004-09-27 16:00:00,24.2,27.2,0.8128,2.0,112.0,False,False
2004-09-27 17:00:00,25.1,25.8,0.8065,3.1,132.0,False,False
2004-09-27 18:00:00,22.3,29.2,0.7773,3.9,148.0,False,False
2004-09-27 19:00:00,20.8,32.5,0.7873,4.3,158.0,False,False
2004-09-27 20:00:00,19.1,36.8,0.8066,3.5,145.0,False,False
2004-09-27 21:00:00,18.1,39.9,0.8232,2.4,128.0,False,False
2004-09-27 22:00:00,17.4,42.8,0.8463,1.5,105.0,False,False
2004-09-27 23:00:00,16.7,46.6,0.8793,1.3,90.0,False,False
2004-09-28 00:00:00,17.1,46.8,0.9054,1.0,85.0,False,False
2004-09-28 01:00:00,15.3,51.9,0.8982,0.8,73.0,False,False
2004-09-28 02:00:00,15.0,52.8,0.8929,0.5,74.0,False,False
2004-09-28 03:00:00,14.4,54.5,0.8887,0.4,,False,False
2004-09-28 04:00:00,12.8,59.8,0.8801,0.5,61.0,False,False
2004-09-28 05:00:00,11.9,62.7,0.8726,0.7,69.0,False,False
2004-09-28 06:00:00,12.1,62.6,0.8825,1.2,82.0,False,False
2004-09-28 07:00:00,13.5,58.2,0.8944,2.4,120.0,False,False
2004-09-28 08:00:00,14.4,55.7,0.9087,4.3,135.0,False,False
2004-09-28 09:00:00,17.8,45.7,0.9224,4.1,152.0,False,False
2004-09-28 10:00:00,21.0,37.2,0.9155,3.7,177.0,False,False
2004-09-28 11:00:00,24.5,29.8,0.9008,3.4,181.0,False,False
2004-09-28 12:00:00,26.4,26.4,0.8969,3.8,176.0,False,False
2004-09-28 13:00:00,25.2,26.8,0.8451,4.1,163.0,False,False
2004-09-28 14:00:00,26.1,24.8,0.8283,3.4,174.0,False,False
2004-09-28 15:00:00,26.2,24.4,0.8174,2.3,117.0,False,False
2004-09-28 16:00:00,28.9,21.3,0.8382,3.2,145.0,False,False
2004-09-28 17:00:00,28.0,23.3,0.8681,4.8,173.0,False,False
2004-09-28 18:00:00,24.7,27.9,0.8559,6.7,204.0,False,False
2004-09-28 19:00:00,23.0,33.6,0.9302,7.5,209.0,False,False
2004-09-28 20:00:00,20.9,45.8,1.1159,4.5,175.0,False,False
2004-09-28 21:00:00,19.8,48.6,1.113,2.1,129.0,False,False
2004-09-28 22:00:00,19.8,47.7,1.0885,1.5,111.0,False,False
2004-09-28 23:00:00,18.6,49.1,1.0435,1.1,85.0,False,False
2004-09-29 00:00:00,17.2,53.9,1.0498,1.1,86.0,False,False
2004-09-29 01:00:00,16.3,56.8,1.047,0.9,71.0,False,False
2004-09-29 02:00:00,17.4,53.4,1.0541,0.5,60.0,False,False
2004-09-29 03:00:00,15.5,58.8,1.0309,0.4,,False,False
2004-09-29 04:00:00,14.6,62.1,1.0236,,48.0,False,False
2004-09-29 05:00:00,17.1,52.5,1.013,0.4,45.0,False,False
2004-09-29 06:00:00,15.2,58.3,0.9986,0.7,53.0,False,False
2004-09-29 07:00:00,14.9,59.2,0.9985,2.0,94.0,False,False
2004-09-29 08:00:00,15.1,59.0,1.0086,4.2,122.0,False,False
2004-09-29 09:00:00,19.0,47.8,1.0434,5.2,170.0,False,False
2004-09-29 10:00:00,22.4,38.8,1.04,3.8,174.0,False,False
2004-09-29 11:00:00,25.4,33.3,1.0679,3.7,191.0,False,False
2004-09-29 12:00:00,27.2,30.4,1.081,3.4,179.0,False,False
2004-09-29 13:00:00,25.5,34.8,1.1152,3.1,148.0,False,False
2004-09-29 14:00:00,26.4,28.5,0.9658,2.4,129.0,False,False
2004-09-29 15:00:00,27.7,25.1,0.9158,2.8,148.0,False,False
2004-09-29 16:00:00,28.6,23.2,0.8917,3.6,184.0,False,False
2004-09-29 17:00:00,27.2,26.3,0.9317,4.0,188.0,False,False
2004-09-29 18:00:00,25.3,33.0,1.0473,5.6,204.0,False,False
2004-09-29 19:00:00,23.2,36.9,1.0346,6.3,201.0,False,False
2004-09-29 20:00:00,21.6,43.3,1.1019,4.7,165.0,False,False
2004-09-29 21:00:00,21.1,44.8,1.1088,1.9,133.0,False,False
2004-09-29 22:00:00,19.7,49.3,1.1148,1.9,125.0,False,False
2004-09-29 23:00:00,20.3,47.8,1.1281,1.2,101.0,False,False
2004-09-30 00:00:00,19.4,50.3,1.1201,0.9,79.0,False,False
2004-09-30 01:00:00,18.3,53.1,1.1056,,,False,False
2004-09-30 02:00:00,17.5,56.1,1.1103,,,False,False
2004-09-30 03:00:00,19.2,50.3,1.1087,,,False,False
2004-09-30 04:00:00,16.6,59.6,1.117,,,False,False
2004-09-30 05:00:00,17.5,57.1,1.1311,,,False,False
2004-09-30 06:00:00,17.6,57.6,1.1471,,,False,False
2004-09-30 07:00:00,18.0,57.0,1.1665,,,False,False
2004-09-30 08:00:00,18.5,55.9,1.1779,,,False,False
2004-09-30 09:00:00,18.6,57.2,1.2146,,,False,False
2004-09-30 10:00:00,20.2,53.0,1.2407,,,False,False
2004-09-30 11:00:00,21.3,50.1,1.2539,,,False,False
2004-09-30 12:00:00,24.6,42.8,1.3053,1.7,,False,False
2004-09-30 13:00:00,24.6,44.1,1.3477,1.7,101.0,False,False
2004-09-30 14:00:00,25.6,43.4,1.4049,2.2,113.0,False,False
2004-09-30 15:00:00,26.1,42.6,1.4172,2.8,121.0,False,False
2004-09-30 16:00:00,25.8,44.8,1.4644,3.9,146.0,False,False
2004-09-30 17:00:00,25.4,47.9,1.5346,6.5,188.0,False,False
2004-09-30 18:00:00,24.6,50.0,1.5241,6.3,182.0,False,False
2004-09-30 19:00:00,23.6,54.4,1.5687,5.7,166.0,False,False
2004-09-30 20:00:00,22.6,59.5,1.6155,4.4,142.0,False,False
2004-09-30 21:00:00,22.1,61.3,1.6133,1.6,84.0,False,False
2004-09-30 22:00:00,22.1,61.3,1.6053,1.5,87.0,False,False
2004-09-30 23:00:00,21.1,64.7,1.5956,1.7,91.0,False,False
2004-10-01 00:00:00,20.3,66.4,1.5591,1.9,91.0,False,False
2004-10-01 01:00:00,19.4,69.3,1.5418,1.6,74.0,False,False
2004-10-01 02:00:00,19.0,70.8,1.5417,1.3,69.0,False,False
2004-10-01 03:00:00,20.2,65.8,1.5442,0.8,,False,False
2004-10-01 04:00:00,19.8,67.2,1.5322,0.6,54.0,False,False
2004-10-01 05:00:00,19.0,70.3,1.5308,0.7,60.0,False,False
2004-10-01 06:00:00,18.8,71.8,1.5372,1.6,69.0,False,False
2004-10-01 07:00:00,20.2,66.3,1.555,2.9,91.0,False,False
2004-10-01 08:00:00,20.8,64.3,1.563,4.1,97.0,False,False
2004-10-01 09:00:00,22.3,59.3,1.5705,3.7,114.0,False,False
2004-10-01 10:00:00,23.2,56.6,1.5929,3.6,129.0,False,False
2004-10-01 11:00:00,23.8,54.7,1.587,3.4,137.0,False,False
2004-10-01 12:00:00,23.5,56.2,1.6048,3.7,134.0,False,False
2004-10-01 13:00:00,23.9,54.4,1.5963,4.1,132.0,False,False
2004-10-01 14:00:00,,,,3.2,123.0,False,False
2004-10-01 15:00:00,25.4,47.4,1.517,2.4,105.0,False,False
2004-10-01 16:00:00,26.4,45.4,1.54,3.4,136.0,False,False
2004-10-01 17:00:00,25.8,46.9,1.5375,5.6,169.0,False,False
2004-10-01 18:00:00,25.3,49.6,1.5805,,,False,False
2004-10-01 19:00:00,24.2,54.3,1.6117,,,False,False
2004-10-01 20:00:00,22.8,58.1,1.5951,,,False,False
2004-10-01 21:00:00,21.5,63.2,1.5993,,,False,False
2004-10-01 22:00:00,21.3,63.0,1.5798,,,False,False
2004-10-01 23:00:00,20.8,64.1,1.554,,,False,False
2004-10-02 00:00:00,20.6,64.0,1.5346,,,False,False
2004-10-02 01:00:00,20.6,63.4,1.519,,,False,False
2004-10-02 02:00:00,20.4,64.4,1.522,,,False,False
2004-10-02 03:00:00,21.3,61.0,1.529,,,False,False
2004-10-02 04:00:00,20.5,64.0,1.5247,,,False,False
2004-10-02 05:00:00,20.3,65.3,1.5321,,,False,False
2004-10-02 06:00:00,20.1,65.9,1.5321,,,False,False
2004-10-02 07:00:00,20.2,65.6,1.5368,,,False,False
2004-10-02 08:00:00,21.1,62.8,1.5481,,,False,False
2004-10-02 09:00:00,22.5,57.5,1.5518,,,False,False
2004-10-02 10:00:00,24.2,51.9,1.5426,,,False,False
2004-10-02 11:00:00,25.2,48.9,1.5437,,,False,False
2004-10-02 12:00:00,25.8,47.8,1.5662,,,False,False
2004-10-02 13:00:00,25.7,49.2,1.5988,,,False,False
2004-10-02 14:00:00,25.8,49.6,1.6213,,,False,False
2004-10-02 15:00:00,25.7,48.8,1.5913,,,False,False
2004-10-02 16:00:00,26.5,45.9,1.5626,,,False,False
2004-10-02 17:00:00,25.4,48.9,1.565,,,False,False
2004-10-02 18:00:00,24.4,52.5,1.583,,,False,False
2004-10-02 19:00:00,23.9,54.6,1.5936,,,False,False
2004-10-02 20:00:00,22.9,57.9,1.5958,,,False,False
2004-10-02 21:00:00,22.1,61.1,1.6012,,,False,False
2004-10-02 22:00:00,20.8,65.6,1.5898,,,False,False
2004-10-02 23:00:00,21.7,60.8,1.563,,,False,False
2004-10-03 00:00:00,21.1,62.8,1.5505,,,False,False
2004-10-03 01:00:00,20.7,63.2,1.524,,,False,False
2004-10-03 02:00:00,21.2,61.5,1.5241,,,False,False
2004-10-03 03:00:00,20.3,64.6,1.518,,,False,False
2004-10-03 04:00:00,20.2,64.4,1.5035,,,False,False
2004-10-03 05:00:00,20.1,65.3,1.5153,,,False,False
2004-10-03 06:00:00,19.9,66.0,1.5141,,,False,False
2004-10-03 07:00:00,19.8,66.4,1.5145,,,False,False
2004-10-03 08:00:00,20.4,64.1,1.5178,,,False,False
2004-10-03 09:00:00,21.6,60.8,1.5496,,,False,False
2004-10-03 10:00:00,23.5,54.5,1.5553,,,False,False
2004-10-03 11:00:00,25.7,46.6,1.5105,,,False,False
2004-10-03 12:00:00,26.6,43.7,1.5031,,,False,False
2004-10-03 13:00:00,27.4,41.8,1.5056,,,False,False
2004-10-03 14:00:00,27.4,42.8,1.5344,,,False,False
2004-10-03 15:00:00,27.1,43.3,1.5255,,,False,False
2004-10-03 16:00:00,26.9,44.4,1.551,,,False,False
2004-10-03 17:00:00,26.9,44.4,1.5538,,,False,False
2004-10-03 18:00:00,24.7,51.9,1.5868,,,False,False
2004-10-03 19:00:00,23.7,55.6,1.6074,,,False,False
2004-10-03 20:00:00,22.7,59.6,1.6261,,,False,False
2004-10-03 21:00:00,21.9,61.4,1.5946,,,False,False
2004-10-03 22:00:00,22.0,59.8,1.562,,,False,False
2004-10-03 23:00:00,20.5,64.9,1.5473,,,False,False
2004-10-04 00:00:00,19.8,66.9,1.5277,,,False,False
2004-10-04 01:00:00,18.4,71.6,1.4997,,,False,False
2004-10-04 02:00:00,18.9,68.6,1.4818,,,False,False
2004-10-04 03:00:00,17.8,72.3,1.4546,,,False,False
2004-10-04 04:00:00,17.1,73.9,1.4262,,,False,False
2004-10-04 05:00:00,17.7,70.3,1.4088,,,False,False
2004-10-04 06:00:00,17.1,71.8,1.3936,,,False,False
2004-10-04 07:00:00,18.3,67.5,1.4044,,,False,False
2004-10-04 08:00:00,18.5,67.0,1.4135,,,False,False
2004-10-04 09:00:00,19.9,61.7,1.4193,,,False,False
2004-10-04 10:00:00,22.9,52.6,1.4519,,,False,False
2004-10-04 11:00:00,24.2,49.0,1.4586,,,False,False
2004-10-04 12:00:00,25.8,44.7,1.459,,,False,False
2004-10-04 13:00:00,26.0,44.5,1.4731,,,False,False
2004-10-04 14:00:00,27.1,40.2,1.4217,,,False,False
2004-10-04 15:00:00,27.4,39.8,1.4318,,,False,False
2004-10-04 16:00:00,28.9,36.3,1.4291,,,False,False
2004-10-04 17:00:00,28.4,37.5,1.4251,,,False,False
2004-10-04 18:00:00,26.0,43.9,1.4562,,,False,False
2004-10-04 19:00:00,24.3,49.6,1.486,,,False,False
2004-10-04 20:00:00,23.3,53.0,1.4939,,,False,False
2004-10-04 21:00:00,22.6,55.1,1.4899,,,False,False
2004-10-04 22:00:00,21.2,59.3,1.4787,,,False,False
2004-10-04 23:00:00,20.6,60.9,1.4642,,,False,False
2004-10-05 00:00:00,20.0,63.1,1.4592,,,False,False
2004-10-05 01:00:00,19.7,63.4,1.4383,,,False,False
2004-10-05 02:00:00,20.8,58.8,1.4305,,,False,False
2004-10-05 03:00:00,17.8,69.8,1.4058,,,False,False
2004-10-05 04:00:00,18.8,65.3,1.4023,,,False,False
2004-10-05 05:00:00,17.6,69.5,1.3889,,,False,False
2004-10-05 06:00:00,17.4,69.7,1.3714,,,False,False
2004-10-05 07:00:00,17.4,70.1,1.3783,,,False,False
2004-10-05 08:00:00,18.5,65.5,1.3787,,,False,False
2004-10-05 09:00:00,20.6,58.5,1.4054,,,False,False
2004-10-05 10:00:00,23.9,48.7,1.4269,,,False,False
2004-10-05 11:00:00,26.0,43.8,1.4499,,,False,False
2004-10-05 12:00:00,28.6,37.3,1.4423,,,False,False
2004-10-05 13:00:00,27.9,38.0,1.4029,,,False,False
2004-10-05 14:00:00,28.4,37.6,1.4282,,,False,False
2004-10-05 15:00:00,28.5,37.3,1.4329,,,False,False
2004-10-05 16:00:00,30.8,31.8,1.3908,,,False,False
2004-10-05 17:00:00,29.7,33.1,1.3546,,,False,False
2004-10-05 18:00:00,27.0,40.2,1.4158,,,False,False
2004-10-05 19:00:00,25.6,47.5,1.539,,,False,False
2004-10-05 20:00:00,23.9,57.2,1.6774,,,False,False
2004-10-05 21:00:00,22.7,60.8,1.6582,,,False,False
2004-10-05 22:00:00,21.8,59.9,1.5492,,,False,False
2004-10-05 23:00:00,22.4,58.3,1.561,,,False,False
2004-10-06 00:00:00,21.7,60.2,1.5442,,,False,False
2004-10-06 01:00:00,21.2,61.4,1.5258,,,False,False
2004-10-06 02:00:00,19.3,68.4,1.513,,,False,False
2004-10-06 03:00:00,19.8,65.1,1.49,,,False,False
2004-10-06 04:00:00,20.0,62.9,1.4495,,,False,False
2004-10-06 05:00:00,18.3,68.5,1.4291,,,False,False
2004-10-06 06:00:00,18.1,68.5,1.4067,,,False,False
2004-10-06 07:00:00,17.6,70.5,1.4057,,,False,False
2004-10-06 08:00:00,18.3,67.8,1.4091,,,False,False
2004-10-06 09:00:00,20.4,61.2,1.447,,,False,False
2004-10-06 10:00:00,22.5,55.6,1.499,,,False,False
2004-10-06 11:00:00,25.7,46.4,1.507,,,False,False
2004-10-06 12:00:00,26.8,44.6,1.5467,,,False,False
2004-10-06 13:00:00,26.0,46.4,1.5414,,,False,False
2004-10-06 14:00:00,26.3,46.0,1.5478,,,False,False
2004-10-06 15:00:00,27.4,43.9,1.5811,,,False,False
2004-10-06 16:00:00,29.6,36.7,1.4936,,,False,False
2004-10-06 17:00:00,28.7,37.3,1.4486,,,False,False
2004-10-06 18:00:00,25.7,44.1,1.4331,,,False,False
2004-10-06 19:00:00,24.5,49.5,1.5022,,,False,False
2004-10-06 20:00:00,23.3,54.4,1.5386,,,False,False
2004-10-06 21:00:00,22.4,57.9,1.5449,,,False,False
2004-10-06 22:00:00,22.7,55.8,1.5218,,,False,False
2004-10-06 23:00:00,20.4,62.4,1.4758,,,False,False
2004-10-07 00:00:00,20.3,64.2,1.5063,,,False,False
2004-10-07 01:00:00,21.4,60.6,1.5236,,,False,False
2004-10-07 02:00:00,20.3,66.3,1.5657,,,False,False
2004-10-07 03:00:00,20.9,62.2,1.5182,,,False,False
2004-10-07 04:00:00,19.9,66.1,1.5198,,,False,False
2004-10-07 05:00:00,19.8,67.1,1.5305,,,False,False
2004-10-07 06:00:00,20.1,64.4,1.4967,,,False,False
2004-10-07 07:00:00,19.7,66.4,1.5035,,,False,False
2004-10-07 08:00:00,20.9,62.4,1.5226,,,False,False
2004-10-07 09:00:00,22.5,57.0,1.5314,,,False,False
2004-10-07 10:00:00,23.5,53.4,1.5241,,,False,False
2004-10-07 11:00:00,24.7,48.2,1.4802,,,False,False
2004-10-07 12:00:00,27.1,40.9,1.4405,,,False,False
2004-10-07 13:00:00,25.9,44.2,1.4576,,,False,False
2004-10-07 14:00:00,26.9,41.8,1.4555,,,False,False
2004-10-07 15:00:00,27.2,40.7,1.4481,,,False,False
2004-10-07 16:00:00,28.6,37.6,1.4468,2.9,87.0,False,False
2004-10-07 17:00:00,28.0,38.5,1.437,5.4,111.0,False,False
2004-10-07 18:00:00,25.2,45.8,1.4464,5.3,119.0,False,False
2004-10-07 19:00:00,24.0,50.6,1.4892,6.7,128.0,False,False
2004-10-07 20:00:00,23.2,54.7,1.5296,7.0,117.0,False,False
2004-10-07 21:00:00,22.3,57.1,1.5219,2.8,92.0,False,False
2004-10-07 22:00:00,21.8,58.2,1.5036,1.7,73.0,False,False
2004-10-07 23:00:00,20.9,61.3,1.4923,1.7,60.0,False,False
2004-10-08 00:00:00,20.6,62.0,1.4827,1.7,60.0,False,False
2004-10-08 01:00:00,20.3,62.5,1.472,1.2,53.0,False,False
2004-10-08 02:00:00,20.5,62.1,1.4771,0.7,47.0,False,False
2004-10-08 03:00:00,18.7,68.5,1.4586,0.7,,False,False
2004-10-08 04:00:00,18.2,70.3,1.4498,0.8,43.0,False,False
2004-10-08 05:00:00,18.2,70.1,1.4552,0.9,47.0,False,False
2004-10-08 06:00:00,18.2,70.0,1.4519,1.7,50.0,False,False
2004-10-08 07:00:00,19.4,66.5,1.4801,5.7,81.0,False,False
2004-10-08 08:00:00,19.5,66.9,1.4999,4.3,75.0,False,False
2004-10-08 09:00:00,21.1,61.1,1.5056,3.9,87.0,False,False
2004-10-08 10:00:00,23.2,54.7,1.5349,5.1,128.0,False,False
2004-10-08 11:00:00,24.4,52.5,1.5807,3.7,105.0,False,False
2004-10-08 12:00:00,26.4,45.8,1.553,3.3,101.0,False,False
2004-10-08 13:00:00,27.7,39.2,1.4356,3.6,100.0,False,False
2004-10-08 14:00:00,28.0,39.6,1.4738,3.2,98.0,False,False
2004-10-08 15:00:00,28.7,38.4,1.486,3.5,98.0,False,False
2004-10-08 16:00:00,28.5,39.4,1.5147,2.4,98.0,False,False
2004-10-08 17:00:00,28.4,39.8,1.5191,2.9,90.0,False,False
2004-10-08 18:00:00,26.4,45.9,1.5572,2.3,84.0,False,False
2004-10-08 19:00:00,25.2,49.5,1.5665,3.1,101.0,False,False
2004-10-08 20:00:00,24.9,50.9,1.5856,2.9,98.0,False,False
2004-10-08 21:00:00,24.6,52.2,1.5951,1.5,76.0,False,False
2004-10-08 22:00:00,24.0,54.4,1.6049,1.5,71.0,False,False
2004-10-08 23:00:00,23.8,56.1,1.6298,1.7,71.0,False,False
2004-10-09 00:00:00,22.3,60.6,1.608,1.6,66.0,False,False
2004-10-09 01:00:00,21.9,61.5,1.5967,1.3,62.0,False,False
2004-10-09 02:00:00,21.1,64.5,1.594,1.4,58.0,False,False
2004-10-09 03:00:00,21.0,64.4,1.5828,0.9,,False,False
2004-10-09 04:00:00,21.3,63.9,1.5951,0.9,48.0,False,False
2004-10-09 05:00:00,20.8,66.7,1.6201,1.3,53.0,False,False
2004-10-09 06:00:00,20.6,67.5,1.621,1.3,55.0,False,False
2004-10-09 07:00:00,20.9,66.3,1.6165,2.9,63.0,False,False
2004-10-09 08:00:00,21.5,63.7,1.6186,3.2,69.0,False,False
2004-10-09 09:00:00,23.7,56.0,1.6238,3.4,84.0,False,False
2004-10-09 10:00:00,26.0,48.2,1.598,3.6,95.0,False,False
2004-10-09 11:00:00,28.5,42.4,1.6286,2.3,80.0,False,False
2004-10-09 12:00:00,28.1,45.3,1.6957,3.1,87.0,False,False
2004-10-09 13:00:00,29.0,43.9,1.7309,3.3,94.0,False,False
2004-10-09 14:00:00,28.9,44.3,1.7392,1.9,76.0,False,False
2004-10-09 15:00:00,29.6,42.3,1.7248,2.6,92.0,False,False
2004-10-09 16:00:00,29.4,42.9,1.7308,2.7,94.0,False,False
2004-10-09 17:00:00,28.7,45.1,1.7468,3.7,110.0,False,False
2004-10-09 18:00:00,27.0,51.2,1.7928,3.8,109.0,False,False
2004-10-09 19:00:00,26.5,52.7,1.7966,4.8,122.0,False,False
2004-10-09 20:00:00,26.2,51.7,1.7334,3.5,107.0,False,False
2004-10-09 21:00:00,24.8,56.4,1.7447,2.2,83.0,False,False
